2019-01-22 10:01:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,27.49,1.53,0.0
2019-01-22 10:06:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,4.67,1.3,0.0
2019-01-22 10:06:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,7.48,1.56,0.0
2019-01-22 10:06:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,10.02,3.66,0.0
2019-01-22 10:11:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,5.65,2.79,0.0
2019-01-22 10:11:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,5.53,2.64,0.0
2019-01-22 10:11:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,10.49,5.64,0.0
2019-01-22 10:16:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,30.7,7.5,0.0
2019-01-22 10:16:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,43.2,15.67,0.0
2019-01-22 10:16:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,28.55,12.4,0.0
2019-01-22 10:21:02 UTC,COS3_D-Hub-2:COS3_D-Hub-1,4.66,1.48,0.0
2019-01-22 10:21:02 UTC,COS2_D-Hub-2:COS2_D-Hub-1,5.69,2.58,0.0
2019-01-22 10:21:02 UTC,COS1_D-Hub-2:COS1_D-Hub-1,7.4,5.2,0.0
2019-01-22 10:26:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,4.87,1.32,0.0
2019-01-22 10:26:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,5.45,1.73,0.0
2019-01-22 10:26:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,7.63,2.79,0.0
2019-01-22 10:31:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,4.53,1.29,0.0
2019-01-22 10:31:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,6.85,2.72,0.0
2019-01-22 10:31:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,9.22,4.55,0.0
2019-01-22 10:36:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,4.53,1.31,0.0
2019-01-22 10:36:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,5.48,1.47,0.0
2019-01-22 10:36:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,6.27,1.65,0.0
2019-01-22 10:41:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,5.12,1.6,0.0
2019-01-22 10:41:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,5.13,2.34,0.0
2019-01-22 10:41:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,9.78,3.83,0.0
2019-01-22 10:46:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,6.39,3.77,0.0
2019-01-22 10:46:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,9.8,2.3,0.0
2019-01-22 10:46:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,36.3,13.01,0.0
2019-01-22 10:51:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,4.97,5.14,0.0
2019-01-22 10:51:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,4.93,6.31,0.0
2019-01-22 10:51:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,6.52,7.21,0.0
2019-01-22 10:56:01 UTC,COS2_D-Hub-2:COS2_D-Hub-1,5.0,1.87,0.0
2019-01-22 10:56:01 UTC,COS3_D-Hub-2:COS3_D-Hub-1,6.01,3.43,0.0
2019-01-22 10:56:01 UTC,COS1_D-Hub-2:COS1_D-Hub-1,9.84,2.38,0.0
2019-01-22 11:01:02 UTC,COS2_D-Hub-2:COS2_D-Hub-1,5.04,1.29,0.0
2019-01-22 11:01:02 UTC,COS1_D-Hub-2:COS1_D-Hub-1,14.78,7.84,0.0
2019-01-22 11:01:02 UTC,COS3_D-Hub-2:COS3_D-Hub-1,31.57,13.6,0.0
2019-01-22 11:06:02 UTC,COS1_D-Hub-2:COS1_D-Hub-1,5.02,6.92,0.0
